id,source,target_sign,context_before,context_after,transliteration,translation,role,notes
real_004751_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G43 X1 N18,kA.wt-irT.t,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G43 X1 N18 Z2
real_004751_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,loaf,D28 Z1 G43,N18 Z2,kA.wt-irT.t,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 G43 X1 N18 Z2
real_004752_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 A1,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 A1
real_004752_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,A1,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 A1
real_004752_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,Z1 G47 Z1,,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 A1
real_004753_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 Z1,kTs,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 Aa18 Z1 M17 M17 A1
real_004753_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,Z1 M17 M17,kTs,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 Aa18 Z1 M17 M17 A1
real_004753_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,Z1 G47 Z1,M17 M17 A1,kTs,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 Aa18 Z1 M17 M17 A1
real_004753_007,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,Z1 M17 M17,,kTs,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 Aa18 Z1 M17 M17 A1
real_004754_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 D56,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 D56 D54
real_004754_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,D56 D54,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 D56 D54
real_004755_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 M33,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 M33 U52 Z2
real_004755_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,M33 U52 Z2,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 M33 U52 Z2
real_004756_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 N33,kT.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N33 Z2
real_004756_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,N33 Z2,kT.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N33 Z2
real_004757_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 N34,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N34
real_004757_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,N34,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N34
real_004758_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 N34,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N34 W23
real_004758_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,N34 W23,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N34 W23
real_004759_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 N34,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N34 Z1 N33 Z2
real_004759_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,N34 Z1 N33,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N34 Z1 N33 Z2
real_004759_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,G47 Z1 N34,N33 Z2,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N34 Z1 N33 Z2
real_004760_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 N35,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56
real_004760_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,N35 G1 D56,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56
real_004760_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,Z1 G47 Z1,G1 D56,kTn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 G47 Z1 N35 G1 D56
real_004761_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 N35,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56 A1
real_004761_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,N35 G1 D56,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56 A1
real_004761_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,Z1 G47 Z1,G1 D56 A1,kTn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 G47 Z1 N35 G1 D56 A1
real_004761_007,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,N35 G1 D56,,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56 A1
real_004762_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 N35,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56 D54
real_004762_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,N35 G1 D56,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56 D54
real_004762_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,Z1 G47 Z1,G1 D56 D54,kTn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 G47 Z1 N35 G1 D56 D54
real_004763_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 N35,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56 D54 A1 Z3A
real_004763_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,N35 G1 D56,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56 D54 A1 Z3A
real_004763_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,Z1 G47 Z1,G1 D56 D54,kTn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 G47 Z1 N35 G1 D56 D54 A1 Z3A
real_004763_008,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,G1 D56 D54,Z3A,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56 D54 A1 Z3A
real_004764_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 N35,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56 D54 Z2
real_004764_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,N35 G1 D56,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 N35 G1 D56 D54 Z2
real_004764_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,Z1 G47 Z1,G1 D56 D54,kTn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 G47 Z1 N35 G1 D56 D54 Z2
real_004765_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 U33,kTt,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 U33 M17 V6
real_004765_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,U33 M17 V6,kTt,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 U33 M17 V6
real_004766_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 U33,kTt,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 U33 M17 V6 Z3A
real_004766_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,U33 M17 V6,kTt,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 U33 M17 V6 Z3A
real_004767_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 W23,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 W23
real_004767_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,W23,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 W23
real_004768_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G47 Z1 W23,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 W23 Z1
real_004768_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28 Z1 G47,W23 Z1,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 W23 Z1
real_004768_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,G47 Z1 W23,,kT,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G47 Z1 W23 Z1
real_004769_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G7,kA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G7
real_004770_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G7 Z2,kA.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G7 Z2
real_004771_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G7 Z3,kA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G7 Z3
real_004772_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,G7 Z3A,kA,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 G7 Z3A
real_004773_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,I10 N35 A1,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 I10 N35 A1
real_004773_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D28 Z1 I10,A1,kTn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 I10 N35 A1
real_004773_004,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,Z1 I10 N35,,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 I10 N35 A1
real_004774_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,I10 N35 D54,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 I10 N35 D54 A1
real_004774_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D28 Z1 I10,D54 A1,kTn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 I10 N35 D54 A1
real_004774_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,I10 N35 D54,,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 I10 N35 D54 A1
real_004775_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,I10 N35 D56,kTn.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 I10 N35 D56 A1 Z2
real_004775_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D28 Z1 I10,D56 A1 Z2,kTn.w,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 I10 N35 D56 A1 Z2
real_004775_005,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,I10 N35 D56,Z2,kTn.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 I10 N35 D56 A1 Z2
real_004776_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,I10 N35 D56,kTn,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 I10 N35 D56 D54
real_004776_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D28 Z1 I10,D56 D54,kTn,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 I10 N35 D56 D54
real_004777_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,I10 N35 D56,kTn.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 I10 N35 D56 D54 A1 Z2
real_004777_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D28 Z1 I10,D56 D54 A1,kTn.w,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 I10 N35 D56 D54 A1 Z2
real_004777_006,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,A1_seated_man,N35 D56 D54,Z2,kTn.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 I10 N35 D56 D54 A1 Z2
real_004778_001,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,stroke,D28,I10 N35 D56,kTn.w,,determinative,Weak label confidence=0.80: known semantic sign appears in a larger real word spelling without phonetic value. Full context: D28 Z1 I10 N35 D56 D54 Z2
real_004778_003,Zenodo 10.5281/zenodo.7991241 RamsesTrainingSetModel,water,D28 Z1 I10,D56 D54 Z2,kTn.w,,phonetic,Weak label confidence=0.85: phonetic value appears in transliteration without meaning evidence. Full context: D28 Z1 I10 N35 D56 D54 Z2
